poi_type,lat,lon,addr:street,addr:housenumber,addr:postcode,addr:country
cuisine_restaurant,48.4252436,-123.356851,Yates Street,911,,
cuisine_restaurant,48.4484993,-123.4987709,Bryn Maur Road,2800,V9B 3T4,
cuisine_restaurant,48.6493628,-123.4004493,Fifth Street,9812,V8L 2X4,
cuisine_restaurant,48.4477598,-123.3694127,,,,
cuisine_restaurant,48.4619924,-123.3345155,Cedar Hill Cross Road,1546,V8T 1N3,
cuisine_restaurant,48.4564484,-123.373667,,,,
cuisine_restaurant,48.4476849,-123.3691477,,,,
cuisine_restaurant,48.4265427,-123.3700316,Wharf Street,1219,,
cuisine_restaurant,48.4419671,-123.3686053,,,,
cuisine_restaurant,48.4282697,-123.3690512,,,,
cuisine_restaurant,48.4604958,-123.3325491,,,,
cuisine_restaurant,48.426094,-123.3646553,,,,
cuisine_restaurant,48.4918253,-123.3876331,West Saanich Road,4440,,
cuisine_restaurant,48.6519323,-123.5586754,Mill Bay Road,2720,V0R 2P0,CA
cuisine_restaurant,48.4259981,-123.3660684,Broad Street,1235,V8W 2A4,
cuisine_restaurant,48.4562881,-123.3935281,Tillicum Road,3480,V8Z4H3,
cuisine_restaurant,48.4476156,-123.3689553,,,,
cuisine_restaurant,48.449706,-123.3692456,,,,
cuisine_restaurant,48.4227581,-123.3827074,,,,
cuisine_restaurant,48.437723,-123.307866,,,,
cuisine_restaurant,48.4270545,-123.369893,,,,
cuisine_restaurant,48.4476962,-123.3690104,,,,
cuisine_restaurant,48.4422645,-123.470833,,,,
cuisine_restaurant,48.4484799,-123.4971832,Goldstream Avenue,746,,
cuisine_restaurant,48.6883412,-123.5526074,Telegraph Road,3515,,
cuisine_restaurant,48.4255715,-123.367493,,,,
cuisine_restaurant,48.4266819,-123.3216653,Oak Bay Avenue,2024,V8R 1E4,
cuisine_restaurant,48.4203847,-123.365962,Douglas Street,703,V8W 2B4,
cuisine_restaurant,48.6498511,-123.5527037,,,,
cuisine_restaurant,48.4364094,-123.3690428,,,,
cuisine_restaurant,48.4721401,-123.3330681,Shelbourne Street,3990,V8N 3E2,
cuisine_restaurant,48.4580147,-123.3767715,Vernon Avenue,771,,
cuisine_restaurant,48.4317926,-123.4324277,,,,
cuisine_restaurant,48.4278091,-123.3637705,Pandora Avenue,723,V8W 1N9,
cuisine_restaurant,48.4480134,-123.4266805,Admirals Road,1505,V9A 2P8,
cuisine_restaurant,48.4423391,-123.5111084,Jacklin Road,2972,V9B 0A3,
cuisine_restaurant,48.5751491,-123.4440102,,,,
cuisine_restaurant,48.500968,-123.4133438,,,,
cuisine_restaurant,48.5650186,-123.4676819,,,,
cuisine_restaurant,48.5723331,-123.4623992,Marchant Road,899,V8M 1B4,
cuisine_restaurant,48.4267222,-123.3616615,,,,
cuisine_restaurant,48.4393051,-123.3933593,,,,
cuisine_restaurant,48.6439854,-123.4362678,,,,
cuisine_restaurant,48.4350817,-123.4883058,,,,
cuisine_restaurant,48.4327315,-123.381161,,,,
cuisine_restaurant,48.4278916,-123.3534816,,,,
cuisine_restaurant,48.4344847,-123.5153551,,,,
cuisine_restaurant,48.4294902,-123.3659542,Fisgard Street,626,,
cuisine_restaurant,48.4322977,-123.3225529,,,,
cuisine_restaurant,48.42572,-123.3626275,Yates Street,769,,
cuisine_restaurant,48.4307462,-123.3272903,Fort Street,1871,,
cuisine_restaurant,48.4278889,-123.3568285,Pandora Avenue,980,,
cuisine_restaurant,48.5932601,-123.3977121,Mount Newton Cross Road,2473,,
cuisine_restaurant,48.6491679,-123.3993142,,,,
cuisine_restaurant,48.6494511,-123.3970159,,,,
cuisine_restaurant,48.4507399,-123.3328048,,,,
cuisine_restaurant,48.436133,-123.350271,Haultain Street,1127,V8T 1V4,
cuisine_restaurant,48.4265455,-123.365538,Yates Street,648,,
cuisine_restaurant,48.4485415,-123.3981823,Tillicum Road,2929,,
cuisine_restaurant,48.4267179,-123.3692715,,,,
cuisine_restaurant,48.4251194,-123.3630898,,,,
cuisine_restaurant,48.4532328,-123.376323,,,,
cuisine_restaurant,48.4449698,-123.4675911,Island Highway,1800,,
cuisine_restaurant,48.4255604,-123.3561298,,,,
cuisine_restaurant,48.4598904,-123.333205,Shelbourne Street,3690,V8P 4H2,
cuisine_restaurant,48.4971322,-123.3817297,,,,
cuisine_restaurant,48.4616415,-123.4952255,,,,
cuisine_restaurant,48.4238612,-123.3624162,Blanshard Street,1011,V8W 2X9,
cuisine_restaurant,48.4476591,-123.368985,,,,
cuisine_restaurant,48.4214095,-123.3834722,Erie Street,27,,
cuisine_restaurant,48.4392489,-123.511663,,,,
cuisine_restaurant,48.4478246,-123.3730059,Douglas Street,3214,,
cuisine_restaurant,48.4353523,-123.489068,,,,
cuisine_restaurant,48.4388043,-123.3789086,Jutland Road,2940,,
cuisine_restaurant,48.4296919,-123.4111413,,,,
cuisine_restaurant,48.4160059,-123.3741713,Menzies Street,230,V8V 2G7,
cuisine_restaurant,48.500966,-123.4132835,,,,
cuisine_restaurant,48.4241594,-123.3621455,,,,
cuisine_restaurant,48.4489728,-123.4979947,Goldstream Avenue,766,,
cuisine_restaurant,48.4298611,-123.4127511,Esquimalt Road,1205,V9A 3P1,
cuisine_restaurant,48.4350006,-123.365479,,,,
cuisine_restaurant,48.4486461,-123.4999199,Goldstream Avenue,783,,
cuisine_restaurant,48.4281807,-123.3694415,Store Street,134,,
cuisine_restaurant,48.4226725,-123.3544883,,,,
cuisine_restaurant,48.4395107,-123.5061211,Phipps Road,,,
cuisine_restaurant,48.4303764,-123.3449159,,,,
cuisine_restaurant,48.4257072,-123.3647865,,,,
cuisine_restaurant,48.4270269,-123.364978,,,,
cuisine_restaurant,48.4395209,-123.510914,,,,
cuisine_restaurant,48.426198,-123.3625952,,,,
cuisine_restaurant,48.44903,-123.426594,Aldersmith Place,100,V9A 7M8,
cuisine_restaurant,48.4386609,-123.363871,,,,
cuisine_restaurant,48.4522514,-123.3810314,Boleskine Road,400,,
cuisine_restaurant,48.648814,-123.4012005,,,,
cuisine_restaurant,48.423996,-123.357902,Fort Street,940,V8V 3K2,
cuisine_restaurant,48.4229959,-123.3537421,Cook Street,1025,,
cuisine_restaurant,48.6415777,-123.5544293,,,,
cuisine_restaurant,48.4147042,-123.3556921,,,,
cuisine_restaurant,48.4796469,-123.4113547,,,,
cuisine_restaurant,48.4267348,-123.3697271,Yates Street,515,,
cuisine_restaurant,48.4479852,-123.4965563,Goldstream Avenue,716,,
cuisine_restaurant,48.577678,-123.4664695,Verdier Avenue,799,,
cuisine_restaurant,48.4286715,-123.3673249,,,,
cuisine_restaurant,48.4237434,-123.3561317,,,,
cuisine_restaurant,48.4381556,-123.5122825,,,,
cuisine_restaurant,48.4314557,-123.3649125,,,,
cuisine_restaurant,48.4950373,-123.3878752,,,,
cuisine_restaurant,48.4243807,-123.3686928,Langley Street,1005,,
cuisine_restaurant,48.4500081,-123.426259,Admirals Road,1517,V9A 2P8,
cuisine_restaurant,48.4286314,-123.3676218,,,,
