primary_type,subtype,lat,lon,name,name:en,name:zh,amenity,leisure,shop
leisure,park,39.7223974,116.7098334,延芳广场,,,,park,
leisure,park,39.9436859,116.6718474,富力休闲公园,,,,park,
leisure,park,39.9515986,116.6444727,新地家园城市森林公园,,,,park,
leisure,park,39.8921164,116.6794222,乔庄西区公园,,,,park,
leisure,park,39.9095758,116.7275497,通州区北区保障房公园,,,,park,
leisure,park,40.0336893,116.3562565,西三旗公园,,,,park,
leisure,park,39.9042368,116.4498318,国贸CBD城市森林公园,,,,park,
leisure,park,40.083406,116.3758776,霍营公园南区,,,,park,
leisure,park,40.082777,116.3792682,,,,,park,
leisure,park,40.0536133,116.3339238,西小口公园北区,,,,park,
leisure,park,40.0575288,116.3335204,,,,,park,
leisure,park,40.0417518,116.4359869,朝来森林公园三期,,,,park,
leisure,park,40.0434546,116.4359846,朝来森林公园三期北区,,,,park,
leisure,park,40.0476248,116.3622581,东小口城市休闲公园,,,,park,
leisure,park,39.7081914,116.1378778,良香公园,,,,park,
leisure,park,39.7127307,116.1518072,良乡大学城公园·水苑,,,,park,
leisure,park,39.742347,116.1672941,清水熙森林公园,,,,park,
leisure,park,39.7412759,116.1803215,广阳城森林公园,,,,park,
leisure,park,39.7387276,116.1817845,金隅公园,,,,park,
leisure,park,39.73676,116.1837026,,,,,park,
leisure,park,39.7369765,116.18594,,,,,park,
leisure,park,39.7168082,116.1871367,,,,,park,
leisure,park,39.7240406,116.1806705,,,,,park,
leisure,park,39.907475,116.42716,,,,,garden,
leisure,park,39.9075386,116.4251948,,,,,garden,
leisure,park,39.9075393,116.4252673,,,,,garden,
leisure,park,39.9092827,116.4269908,,,,,garden,
leisure,park,39.7551566,116.1777148,,,,,park,
leisure,park,39.7537195,116.1810286,房山新城滨水森林公园东区,,,,park,
leisure,park,39.9159421,116.3983682,,,,,garden,
leisure,park,39.7436304,116.1383416,府前广场,,,,park,
leisure,park,40.145751,116.2548332,,,,,park,
leisure,park,40.1339179,116.2628018,,,,,park,
leisure,park,39.9466044,116.463092,,,,,park,
leisure,park,39.9459514,116.4561483,,,,,park,
leisure,park,39.9467266,116.4561322,,,,,park,
leisure,park,39.9454928,116.4494616,,,,,park,
leisure,park,39.9449541,116.4494455,,,,,park,
leisure,park,39.7167404,116.1482171,,,,,park,
leisure,park,39.7145856,116.1723202,良乡大学城公园·艺苑,,,,park,
leisure,park,39.9723443,116.4194694,,,,,garden,
leisure,park,39.972316,116.4206562,,,,,garden,
leisure,park,39.9502901,116.4716206,,,,,park,
leisure,park,39.9480046,116.4663193,,,,,park,
leisure,park,39.9471913,116.4626902,,,,,park,
leisure,park,39.9474779,116.462643,,,,,park,
leisure,park,39.9304041,116.5243918,京城森林公园东区,,,,park,
leisure,park,39.8818769,116.5494932,金田公园北区,,,,park,
leisure,park,39.8832206,116.5579046,金田公园南区,,,,park,
leisure,park,39.8737594,116.5510907,白鹿公园,,,,park,
leisure,park,39.8778395,116.4975554,王四营官庄公园南区,,,,park,
leisure,park,39.8212734,116.4944345,横街子公园,,,,park,
leisure,park,39.8211198,116.5064776,亦新郊野公园西区,,,,park,
leisure,park,39.825478,116.5128895,亦新郊野公园东区,,,,park,
leisure,park,39.7933111,116.4251585,旧宫城市森林公园西区,,,,park,
leisure,park,39.7918294,116.4318958,旧宫城市森林公园东区,,,,park,
leisure,park,39.8266063,116.3773322,桃苑公园,,,,park,
leisure,park,39.8247945,116.3632414,,,,,park,
leisure,park,39.8180193,116.3742757,槐房钓鱼公园,,,,park,
leisure,park,39.8113111,116.2748041,御康公园,,,,park,
leisure,park,39.8786233,116.2886748,万丰公园,,,,park,
leisure,park,39.8820655,116.2737635,足球公园,,,,park,
leisure,park,39.8639375,116.2462377,绿源公园,,,,park,
leisure,park,39.8635433,116.2501983,郭庄子公园,,,,park,
leisure,park,39.9398442,116.2317094,平庄郊野公园,,,,park,
leisure,park,39.9465434,116.2321266,西山公园,,,,park,
leisure,park,39.9559638,116.2366843,黑塔公园,,,,park,
leisure,park,39.9553055,116.2493221,,,,,park,
leisure,park,39.9545709,116.2488082,西冉城市生态公园西C区,,,,park,
leisure,park,39.9545101,116.2531026,西冉城市生态公园东C区,,,,park,
leisure,park,39.9527119,116.2547987,西冉城市生态公园B区,,,,park,
leisure,park,39.9545488,116.255968,西冉城市生态公园北A区,,,,park,
leisure,park,39.9484927,116.2559221,西冉城市生态公园南A区,,,,park,
leisure,park,39.8567366,116.3228312,,,,,park,
leisure,park,39.8099157,116.3943451,和义健身广场,,,,park,
leisure,park,39.8342091,116.4067698,南垣秋实公园,,,,park,
leisure,park,39.8172873,116.3177426,白盆窑公园,,,,park,
leisure,park,39.8139643,116.3157108,,,,,park,
leisure,park,39.8917488,116.2686992,郑常庄炫彩园,,,,park,
leisure,park,39.8178639,116.1541374,张家坟叠翠公园,,,,park,
leisure,park,39.8156615,116.1646719,长辛店城市森林公园,,,,park,
leisure,park,39.8465201,116.1749349,太子峪枫林杏苑,,,,park,
leisure,park,39.8138624,116.3641383,槐房小微公园,,,,park,
leisure,park,39.8169986,116.3063486,郭公庄小微公园,,,,park,
leisure,park,39.8930308,116.2685038,郑常庄小微公园,,,,park,
leisure,park,39.805912,116.1829221,朱南社区小微公园,,,,park,
leisure,park,39.8567811,116.3133062,丽泽小微公园,,,,park,
leisure,park,39.8700766,116.227274,瓦窑文化公园,,,,park,
leisure,park,39.8351703,116.395316,红门霞栖公园,,,,park,
leisure,park,39.7550433,116.7380289,漷县镇中心公园南区,,,,park,
leisure,park,39.7590835,116.7450944,凤港河湿地(西鲁公园),,,,park,
leisure,park,39.8293773,116.3958789,秀林秋彩公园,,,,park,
leisure,park,39.85468,116.3947095,御道入口公园,,,,park,
leisure,park,39.8845253,116.2472676,郑常庄公园,,,,park,
leisure,park,39.883754,116.2532753,,,,,park,
leisure,park,39.8171004,116.1590804,静欣苑公园,,,,park,
leisure,park,39.805415,116.38837,龙河春绯园,,,,park,
leisure,park,39.9592287,116.3253489,,,,,park,
leisure,park,39.9491925,116.3187504,,,,,park,
leisure,park,39.9480096,116.3123933,,,,,park,
leisure,park,39.9947702,116.296927,蔚秀园,,,,garden,
leisure,park,40.0006721,116.5176003,,,,,park,
leisure,park,40.049097,116.3024987,,,,,park,
leisure,park,40.0011064,116.3210924,牡丹园,,牡丹园,,park,
leisure,park,39.9118553,116.6103142,管庄地区文化广场,,,,park,
leisure,park,39.8914342,116.4977128,,,,,park,
leisure,park,39.9938847,116.5252656,黑桥公园,,,,park,
leisure,park,39.9091958,116.5948453,杨闸村绿地公园,,,,park,
leisure,park,39.8945056,116.5950282,管庄木材厂绿地,,,,park,
leisure,park,39.8973334,116.5555233,杜仲公园二期西区,,,,park,
leisure,park,39.8979646,116.5625532,杜仲公园二期北区,,,,park,
leisure,park,39.9230595,116.2009287,田村城市休闲公园,,,,park,
leisure,park,39.9064358,116.1312016,,,,,park,
leisure,park,39.9055776,116.131512,,,,,park,
leisure,park,39.9062752,116.1274558,,,,,park,
leisure,park,39.9056441,116.1311222,,,,,park,
leisure,park,39.905334,116.1260339,,,,,park,
leisure,park,39.9004417,116.1325625,福幼公园,,,,park,
leisure,park,39.9097854,116.7312717,,,,,park,
leisure,park,39.9133266,116.7302703,,,,,park,
leisure,park,39.9092253,116.7306648,,,,,park,
leisure,park,39.9059664,116.7313082,,,,,park,
leisure,park,39.9055368,116.7311632,,,,,park,
leisure,park,39.9031127,116.7291794,,,,,park,
leisure,park,39.7535231,116.4455864,,,,,park,
leisure,park,39.8991853,116.4660713,井点小微空间,,,,park,
leisure,park,39.8889054,116.3249144,广安门外城市休闲公园,,,,park,
leisure,park,39.8897987,116.324242,广安荷香,,,,park,
leisure,park,39.8945112,116.3343205,逸骏园城市森林公园,,,,park,
leisure,park,39.886593,116.3366519,,,,,park,
leisure,park,40.0233575,116.468705,善各庄城市休闲公园,,,,park,
leisure,park,39.8267673,116.4779857,镇海寺郊野公园二期,,,,park,
leisure,park,39.9986461,116.593805,东窑村体育广场,,,,park,
leisure,park,39.8828442,116.4772506,窑洼湖公园,,,,park,
leisure,park,39.902442,116.4877104,惠水湾森林公园,,,,park,
leisure,park,39.8648094,116.4731925,萧太后河源头广场,,,,park,
leisure,park,39.8576166,116.4847684,,,,,park,
leisure,park,39.8439553,116.5067144,,,,,park,
leisure,park,39.8108404,116.410256,聚贤公园,,,,park,
leisure,park,39.7770486,116.3999823,五福堂生态文明公园,,,,park,
leisure,park,39.9301629,116.5528134,京城梨园二期,,,,park,
leisure,park,39.7239928,116.4698977,北辛屯公园,,,,park,
leisure,park,39.9239754,116.598503,常营体育公园,,,,park,
leisure,park,39.9220757,116.5915075,HIGH ONE竞技乐园,,,,park,
leisure,park,39.8930837,116.3982074,三里河公园,,,,park,
leisure,park,39.9695326,116.4545831,坝河常庆花园,,,,park,
leisure,park,40.0437375,116.1755484,白家疃公园,,,,park,
leisure,park,40.0459148,116.1807642,,,,,park,
leisure,park,40.0435776,116.1806415,,,,,park,
leisure,park,40.0435113,116.1797177,,,,,park,
leisure,park,40.0452517,116.1797826,,,,,park,
leisure,park,40.0444181,116.1882123,,,,,park,
leisure,park,40.0495438,116.1714421,温泉公园,,,,park,
leisure,park,40.0323875,116.1693083,白家疃景观休闲园,,,,park,
leisure,park,39.9422097,116.5036164,,,,,park,
leisure,park,39.8973697,116.2397779,旺景公园,,,,park,
leisure,park,39.9764868,116.513535,,,,,park,
leisure,park,39.947097,116.3637204,潭西胜境公园,,,,park,
leisure,park,39.9979409,116.3366362,,,,,park,
leisure,park,40.1619986,116.6379944,,,,,park,
leisure,park,40.0255801,116.5185804,,,,,park,
leisure,park,40.033808,116.5104756,,,,,park,
leisure,park,40.0465647,116.6401902,,,,,park,
leisure,park,40.0986728,116.629129,爱迪公园,,,,park,
leisure,park,40.0043413,116.3331021,,,,,park,
leisure,park,39.9565054,116.4442494,奥运文化广场,,,,park,
leisure,park,39.9653188,116.4546788,,,,,park,
leisure,park,39.9656422,116.4562699,,,,,park,
leisure,park,39.9718479,116.4539844,,,,,park,
leisure,park,39.8933538,116.7675579,潞城药艺公园,,,,park,
leisure,park,40.0198937,116.4311881,,,,,park,
leisure,park,39.9774264,116.2010484,,,,,park,
leisure,park,40.0150362,116.3208376,荷清园,,荷清园,,park,
leisure,park,39.8115547,116.3881115,和义西里健身广场,,,,park,
leisure,park,39.8158151,116.5816591,乐跑公园,,,,park,
leisure,park,39.81196,116.5700702,,,,,park,
leisure,park,39.7838067,116.5734226,通明湖公园,,,,park,
leisure,park,39.8525286,116.6227222,台湖体育公园,,,,park,
leisure,park,39.8361197,116.6295399,,,,,park,
leisure,park,39.8330484,116.6292481,,,,,park,
leisure,park,39.8306887,116.6291966,,,,,park,
leisure,park,39.830977,116.632279,,,,,park,
leisure,park,39.830949,116.6337356,,,,,park,
leisure,park,39.8307719,116.6387912,,,,,park,
leisure,park,39.8303291,116.6415527,,,,,park,
leisure,park,39.8304829,116.6367641,,,,,park,
leisure,park,39.8306134,116.6330923,,,,,park,
leisure,park,39.800631,116.6229524,,,,,park,
leisure,park,39.850542,116.5550132,,,,,park,
leisure,park,39.8495453,116.5549833,,,,,park,
leisure,park,40.1797586,116.3875694,,,,,park,
leisure,park,39.7640814,116.1641561,,,,,park,
leisure,park,39.7715237,116.1575089,加州水郡森林公园,,,,park,
leisure,park,39.7606604,116.1479459,翠林漫步公园,,,,park,
leisure,park,39.7546581,116.1384323,伊林郡公园,,,,park,
leisure,park,39.971603,116.2403062,,,,,park,
leisure,park,39.9715164,116.2490414,闵庄公园,,,,park,
leisure,park,39.9733781,116.2239676,,,,,park,
leisure,park,39.9663586,116.2366904,,,,,park,
leisure,park,39.9705588,116.234372,,,,,park,
leisure,park,39.9620419,116.2382502,,,,,park,
leisure,park,39.9307566,116.6213609,,,,,park,
leisure,park,39.9910368,116.1972937,,,,,garden,
leisure,park,39.8882124,116.3661883,广阳谷城市森林,,,,park,
leisure,park,39.7615745,116.3394095,,,,,park,
leisure,park,39.8235408,116.3636644,,,,,park,
leisure,park,39.8263197,116.3626694,,,,,park,
leisure,park,39.7219804,116.3906915,,,,,park,
leisure,park,39.7258547,116.3091368,,,,,park,
leisure,park,39.7252831,116.3085281,,,,,park,
leisure,park,39.7552531,116.3005637,,,,,park,
leisure,park,39.9931543,116.2984634,,,,,garden,
leisure,park,39.9938418,116.3028148,,,,,garden,
leisure,park,39.9941519,116.2994798,,,,,garden,
leisure,park,39.8877638,116.1037285,七彩花田街心公园,,,,park,
leisure,park,39.8894636,116.104469,,,,,park,
leisure,park,39.8907718,116.1124613,上园路休闲公园,,,,park,
leisure,park,39.890525,116.1166794,,,,,park,
leisure,park,39.8895051,116.1176019,,,,,park,
leisure,park,39.8901757,116.1199385,,,,,park,
leisure,park,39.8884155,116.1185183,,,,,park,
leisure,park,39.8930349,116.1210188,,,,,park,
leisure,park,39.901011,116.1254432,,,,,park,
leisure,park,39.9114902,116.1256033,,,,,park,
leisure,park,39.9186081,116.1239,,,,,park,
leisure,park,39.7648046,116.2043286,,,,,park,
leisure,park,39.7563934,116.1957922,张家场悦畅园口袋公园,,,,park,
leisure,park,39.7575392,116.1955163,长阳体育公园,,,,park,
leisure,park,39.7545777,116.2088373,,,,,park,
leisure,park,39.7342643,116.171985,良乡大学城公园·科苑,,,,park,
leisure,park,39.729388,116.1720565,良乡大学城公园·文苑,,,,park,
leisure,park,39.7221487,116.1746345,,,,,park,
leisure,park,39.7110488,116.1763674,,,,,park,
leisure,park,39.7114802,116.1763728,,,,,park,
leisure,park,39.7145707,116.1764056,,,,,park,
leisure,park,39.7171526,116.1764228,,,,,park,
leisure,park,39.7115369,116.1482725,,,,,park,
leisure,park,39.719376,116.148864,,,,,park,
leisure,park,39.7233569,116.1374037,,,,,park,
leisure,park,39.7237352,116.1361353,,,,,park,
leisure,park,39.7117277,116.1176385,,,,,park,
leisure,park,39.722135,116.1062246,鹭园公园,,,,park,
leisure,park,39.7272815,116.0941043,,,,,park,
leisure,park,39.7263408,116.0998603,,,,,park,
leisure,park,39.7266833,116.092511,,,,,park,
leisure,park,39.7171091,116.0808558,,,,,park,
leisure,park,39.9221821,116.1720895,,,,,park,
leisure,park,39.9230866,116.1808708,休闲健身广场,,,,park,
leisure,park,39.9239247,116.1813098,,,,,park,
leisure,park,39.9246445,116.1832478,,,,,park,
leisure,park,39.9231547,116.192109,,,,,park,
leisure,park,39.9230345,116.1994402,,,,,park,
leisure,park,39.926289,116.1674812,,,,,park,
leisure,park,39.9355153,116.1642246,,,,,park,
leisure,park,39.9347214,116.1681621,,,,,park,
leisure,park,40.0829421,116.3560362,,,,,park,
leisure,park,39.9270182,116.1596828,,,,,park,
leisure,park,39.9283497,116.1589674,,,,,park,
leisure,park,39.927709,116.1599972,,,,,park,
leisure,park,39.9275153,116.1575685,,,,,park,
leisure,park,39.9265877,116.1590355,,,,,park,
leisure,park,39.9262078,116.1581174,,,,,park,
leisure,park,39.9247289,116.1576219,,,,,park,
leisure,park,39.9245203,116.1598758,,,,,park,
leisure,park,39.9263046,116.1644904,,,,,park,
leisure,park,39.9253286,116.1636355,,,,,park,
leisure,park,39.9258613,116.1599341,,,,,park,
leisure,park,39.9236076,116.1656611,,,,,park,
leisure,park,39.9240137,116.155062,,,,,park,
leisure,park,39.9227545,116.1584234,,,,,park,
leisure,park,39.9230339,116.1670358,,,,,park,
leisure,park,39.9227843,116.1683522,,,,,park,
leisure,park,39.9248779,116.1676235,,,,,park,
leisure,park,39.9314339,116.1509526,,,,,park,
leisure,park,39.9366197,116.1617669,,,,,park,
leisure,park,39.9849876,116.6664201,,,,,park,
leisure,park,40.0522473,116.2972822,,,,,park,
leisure,park,39.8133171,116.3907872,和义西里小区花园,,,,garden,
leisure,park,39.769803,116.274744,四时花坡,,,,garden,
leisure,park,39.7901365,116.2644526,四季花圃,,,,garden,
leisure,park,39.7763231,116.2838583,,,,,park,
leisure,park,39.7898826,116.2725598,狼垡公园,,,,park,
leisure,park,39.7827832,116.286254,北京中华文化园,,,,park,
leisure,park,39.7781349,116.2886254,,,,,park,
leisure,park,39.8252502,116.3089069,,,,,park,
leisure,park,39.8024922,116.4225251,,,,,park,
leisure,park,39.8006385,116.4206663,,,,,park,
leisure,park,39.7870785,116.4229713,,,,,park,
leisure,park,39.7683875,116.4338995,瀛海休闲公园,,,,park,
leisure,park,39.7648218,116.4367807,,,,,park,
leisure,park,39.8023057,116.452861,德寿寺公园,,,,park,
leisure,park,39.7965581,116.3221055,兴华公园东区,,,,park,
leisure,park,39.7950165,116.3215858,兴华公园西区,,,,park,
leisure,park,39.8168509,116.3236258,,,,,park,
leisure,park,39.8175629,116.3237974,,,,,park,
leisure,park,39.8024121,116.3078911,白盆窑花园,,,,park,
leisure,park,39.7788363,116.3692671,老三余公园,,,,park,
leisure,park,39.8666925,116.5655087,豆各庄城市公园东园,,,,park,
leisure,park,40.0668024,116.2367819,,,,,park,
leisure,park,40.0697946,116.2428995,,,,,park,
leisure,park,40.0634517,116.2544071,,,,,park,
leisure,park,39.8149713,116.5332877,,,,,garden,
leisure,park,39.8154975,116.5344774,,,,,garden,
leisure,park,39.8183512,116.5373934,,,,,garden,
leisure,park,39.8196044,116.5361635,,,,,garden,
leisure,park,39.815886,116.5349748,,,,,garden,
leisure,park,39.8172712,116.5376724,,,,,garden,
leisure,park,39.9377835,116.6924875,,,,,park,
leisure,park,39.9349282,116.6887462,,,,,park,
leisure,park,39.9223701,116.6560916,,,,,park,
leisure,park,39.9360368,116.700752,,,,,park,
leisure,park,39.9292539,116.7008833,,,,,park,
leisure,park,39.9278059,116.7014992,,,,,park,
leisure,park,39.9273413,116.7001259,,,,,park,
leisure,park,39.9263269,116.699308,,,,,park,
leisure,park,39.9208636,116.7013923,,,,,park,
leisure,park,39.8869904,116.7569059,,,,,park,
leisure,park,39.8927322,116.6057063,月牙河连心休闲公园,,,,park,
leisure,park,39.8633093,116.3192525,,,,,park,
leisure,park,39.8606637,116.3124126,丽泽金融商务区城市运动休闲公园,,,,park,
leisure,park,39.8591237,116.3236084,,,,,park,
leisure,park,39.8592717,116.3194271,,,,,park,
leisure,park,39.8587412,116.3166961,,,,,park,
leisure,park,39.8643159,116.3381566,,,,,park,
leisure,park,39.9645378,116.5376117,,,,,park,
leisure,park,39.9620363,116.5376117,,,,,park,
leisure,park,39.9459992,116.5194362,,,,,park,
leisure,park,39.9572058,116.5375814,,,,,park,
leisure,park,39.9640749,116.5783862,,,,,park,
leisure,park,39.9635804,116.5691755,,,,,park,
leisure,park,39.9552157,116.5866772,,,,,park,
leisure,park,39.9571202,116.6006785,,,,,park,
leisure,park,39.9595826,116.5787651,,,,,park,
leisure,park,39.9434499,116.5824345,,,,,park,
leisure,park,39.9424454,116.5816291,,,,,park,
leisure,park,39.9388474,116.5752502,,,,,park,
leisure,park,39.7930493,116.5397109,,,,,park,
leisure,park,39.7294361,116.1235201,,,,,park,
leisure,park,39.7220624,116.1268122,赛纳园,,,,park,
leisure,park,39.8797212,116.3040135,,,,,park,
leisure,park,39.8760161,116.3047216,,,,,park,
leisure,park,39.7312319,116.3505168,,,,,park,
leisure,park,39.7023719,116.285272,,,,,park,
leisure,park,39.713615,116.3160391,,,,,park,
leisure,park,39.8305394,116.2924077,,,,,park,
leisure,park,39.8301442,116.2963501,,,,,park,
leisure,park,39.8343472,116.288466,,,,,park,
leisure,park,39.833065,116.2842726,,,,,park,
leisure,park,39.830886,116.2856187,,,,,park,
leisure,park,39.8291591,116.2864552,,,,,park,
leisure,park,39.8289747,116.2937433,,,,,park,
leisure,park,39.8283796,116.2949064,,,,,park,
leisure,park,39.8267135,116.2920203,,,,,park,
leisure,park,39.8267582,116.2934827,,,,,park,
leisure,park,39.8293316,116.2843791,,,,,park,
leisure,park,39.8281713,116.2842338,,,,,park,
leisure,park,39.8299786,116.2833331,,,,,park,
leisure,park,39.8312578,116.2822194,,,,,park,
leisure,park,39.8320087,116.2816906,,,,,park,
leisure,park,39.8312578,116.2832944,,,,,park,
leisure,park,39.8302835,116.285425,,,,,park,
leisure,park,39.8297332,116.2849214,,,,,park,
leisure,park,39.8308116,116.2830329,,,,,park,
leisure,park,39.8278887,116.2871102,,,,,park,
leisure,park,39.8261259,116.2915361,,,,,park,
leisure,park,39.8261408,116.2954294,,,,,park,
leisure,park,39.8289448,116.2971048,,,,,park,
leisure,park,39.8213284,116.2921365,,,,,park,
leisure,park,39.8213582,116.2906645,,,,,park,
leisure,park,39.8237012,116.2904998,,,,,park,
leisure,park,39.8236937,116.2876622,,,,,park,
leisure,park,39.8212912,116.2877106,,,,,park,
leisure,park,39.8200862,116.2877591,,,,,park,
leisure,park,39.8217078,116.2845631,,,,,park,
leisure,park,39.8237681,116.2822484,,,,,park,
leisure,park,39.8304844,116.2771196,,,,,park,
leisure,park,39.8264391,116.2775002,,,,,park,
leisure,park,39.8250441,116.2794204,,,,,park,
leisure,park,39.8243068,116.2811935,,,,,park,
leisure,park,39.82248,116.2735474,,,,,park,
leisure,park,39.8219552,116.2743518,,,,,park,
leisure,park,39.8207395,116.2727258,,,,,park,
leisure,park,39.8207661,116.2755974,,,,,park,
leisure,park,39.8216097,116.2778635,,,,,park,
leisure,park,39.8214769,116.2796799,,,,,park,
leisure,park,39.8214038,116.2786333,,,,,park,
leisure,park,39.9961207,116.3008165,,,,,garden,
leisure,park,39.8736338,116.2912694,,,,,park,
leisure,park,40.0345727,116.2608826,,,,,park,
leisure,park,39.9490719,116.5698504,,,,,park,
leisure,park,39.9540427,116.6098608,,,,,park,
leisure,park,39.9920914,116.2176468,,,,,park,
leisure,park,39.9922311,116.2216789,,,,,park,
leisure,park,39.9905125,116.2153516,,,,,park,
leisure,park,39.990395,116.2159377,,,,,park,
leisure,park,40.1707949,116.3246639,,,,,park,
leisure,park,40.170749,116.3293702,,,,,park,
leisure,park,40.1600007,116.2407933,,,,,park,
leisure,park,40.1715785,116.2391599,,,,,park,
leisure,park,40.1702997,116.2392687,,,,,park,
leisure,park,40.1715594,116.238616,,,,,park,
leisure,park,40.1717576,116.2383315,,,,,park,
leisure,park,40.1724801,116.2371181,,,,,park,
leisure,park,40.1696795,116.2364487,,,,,park,
leisure,park,40.1693598,116.2342647,,,,,park,
leisure,park,40.1692511,116.2338379,,,,,park,
leisure,park,40.168471,116.236683,,,,,park,
leisure,park,40.1699289,116.2378712,,,,,park,
leisure,park,40.1700887,116.2409088,,,,,park,
leisure,park,40.1701654,116.2374947,,,,,park,
leisure,park,40.1710734,116.2345157,,,,,park,
leisure,park,40.1747819,116.2350429,,,,,park,
leisure,park,40.1798098,116.2534874,,,,,park,
leisure,park,40.1611614,116.242125,西王路游园,,,,park,
leisure,park,40.1510957,116.2624144,,,,,park,
leisure,park,40.1438898,116.274946,,,,,park,
leisure,park,40.1361781,116.2719795,,,,,park,
leisure,park,40.1374483,116.2680323,,,,,park,
leisure,park,39.8701748,116.4834373,,,,,garden,
leisure,park,39.8697846,116.4834047,,,,,garden,
leisure,park,39.8723014,116.4826513,,,,,garden,
leisure,park,39.8782817,116.4969937,,,,,park,
leisure,park,40.0469839,116.3127683,,,,,garden,
leisure,park,40.0471675,116.3127302,,,,,garden,
leisure,park,39.8912871,116.6920531,,,,,park,
leisure,park,39.9056444,116.3548811,,,,,park,
leisure,park,39.9063466,116.3573328,,,,,park,
leisure,park,39.8776783,116.7065492,,,,,park,
leisure,park,39.9221931,116.5032973,,,,,park,
leisure,park,39.9016459,116.5073326,,,,,park,
leisure,park,39.9783349,116.5023882,,,,,park,
leisure,park,39.9874095,116.4992624,,,,,park,
leisure,park,40.13265,116.4801011,,,,,park,
leisure,park,39.9153913,116.701634,,,,,park,
leisure,park,39.90233,116.6574914,,,,,park,
leisure,park,39.9039141,116.6575739,,,,,garden,
leisure,park,39.904446,116.6573428,,,,,garden,
leisure,park,39.9046693,116.6530231,,,,,garden,
leisure,park,39.8566001,116.3415563,丰宜公园,,,,park,
leisure,park,39.8157901,116.3833613,南苑森林湿地公园B片区,,,,park,
leisure,park,39.7376694,116.1401027,,,,,garden,
leisure,park,39.7324044,116.1460011,昊天公园,,,,park,
leisure,park,39.7409927,116.1433419,,,,,garden,
leisure,park,39.7408212,116.143698,,,,,garden,
leisure,park,39.7390107,116.1397768,,,,,garden,
leisure,park,39.7422366,116.1429304,,,,,garden,
leisure,park,39.7422749,116.1435432,,,,,garden,
leisure,park,39.7398195,116.1462371,,,,,garden,
leisure,park,39.7374978,116.1475389,,,,,garden,
leisure,park,39.7387541,116.1473988,,,,,garden,
leisure,park,39.7371604,116.1441922,,,,,garden,
leisure,park,39.7375406,116.1436967,,,,,garden,
leisure,park,39.7382253,116.1456177,,,,,garden,
leisure,park,39.9272508,116.2039272,芳秀园,,,,park,
leisure,park,39.923236,116.4133107,,,,,garden,
leisure,park,39.8756879,116.3692135,,,,,garden,
leisure,park,39.8761475,116.3689552,,,,,garden,
leisure,park,39.9551284,116.3206855,,,,,park,
leisure,park,39.8754662,116.6991823,,,,,park,
leisure,park,39.8845297,116.6877845,,,,,park,
leisure,park,39.9622324,116.6087663,,,,,park,
leisure,park,39.9366349,116.6221696,,,,,park,
leisure,park,39.9301699,116.6236796,,,,,park,
leisure,park,39.9574645,116.6426449,,,,,park,
leisure,park,39.952174,116.6390109,,,,,park,
leisure,park,39.9282037,116.2015984,,,,,garden,
leisure,park,39.9281686,116.2011669,,,,,garden,
leisure,park,39.9285099,116.2031642,,,,,garden,
leisure,park,39.9285088,116.2036148,,,,,garden,
leisure,park,39.9285675,116.2042123,,,,,garden,
leisure,park,39.9283196,116.2042128,,,,,garden,
leisure,park,39.9287607,116.2010147,,,,,garden,
leisure,park,39.9277466,116.2039212,,,,,garden,
leisure,park,39.9284944,116.2019605,,,,,garden,
leisure,park,39.9284898,116.2025732,,,,,garden,
leisure,park,39.9267906,116.2001355,,,,,garden,
leisure,park,39.9255079,116.2011895,,,,,garden,
leisure,park,39.9255103,116.2017353,,,,,garden,
leisure,park,39.9252834,116.2018264,,,,,garden,
leisure,park,39.9252787,116.2011953,,,,,garden,
leisure,park,39.9242581,116.2009057,,,,,park,
leisure,park,39.9243452,116.2024919,志秀园,,,,park,
leisure,park,39.9284767,116.1990547,,,,,garden,
leisure,park,39.9281793,116.2003936,,,,,garden,
leisure,park,39.9275578,116.1996052,,,,,garden,
leisure,park,39.9284879,116.1998102,,,,,garden,
leisure,park,39.9262106,116.2025006,,,,,garden,
leisure,park,39.9287557,116.201599,,,,,garden,
leisure,park,39.9283787,116.2015965,,,,,garden,
leisure,park,39.927389,116.2039314,,,,,garden,
leisure,park,39.8795814,116.3646568,,,,,garden,
leisure,park,39.9282053,116.1989883,,,,,garden,
leisure,park,39.8727995,116.6993481,金隅通和园北区绿地,,,,park,
leisure,park,39.8721327,116.6982549,,,,,park,
leisure,park,39.8688254,116.6983414,,,,,garden,
leisure,park,39.8690848,116.689668,,,,,park,
leisure,park,39.8685955,116.6906296,,,,,park,
leisure,park,39.8680352,116.6935005,绿韵园,,,,park,
leisure,park,39.919224,116.3334113,,,,,park,
leisure,park,39.9572297,116.2464405,西郊机场周边区域绿化建设,,,,park,
leisure,park,39.848542,116.6721409,,,,,garden,
leisure,park,39.8489367,116.67188,,,,,garden,
leisure,park,39.8491638,116.6725681,,,,,garden,
leisure,park,39.8488226,116.6730373,,,,,garden,
leisure,park,39.8489118,116.6728785,,,,,garden,
leisure,park,39.8735052,116.5601212,,,,,park,
leisure,park,39.8733041,116.5598678,原乡公园,,,,park,
leisure,park,39.8734568,116.5582134,,,,,park,
leisure,park,39.8685359,116.5631887,,,,,park,
leisure,park,39.8719935,116.5672183,川安公园,,,,park,
leisure,park,39.8721769,116.5728105,,,,,park,
